RTA ID,RTA Name,Country,Entry Date,Exit Date,Country_ISO3,Broader Agreement,Broader,Is Core Agreement
244,EC - Faeroe Islands Agreement of 1992 ,Spain,1992-01-01,,ESP,,,FALSE
244,EC - Faeroe Islands Agreement of 1992 ,United Kingdom,1992-01-01,,GBR,,,FALSE
128,Economic Cooperation Organization (ECO),Iran,1992-02-17,,IRN,,,FALSE
128,Economic Cooperation Organization (ECO),Pakistan,1992-02-17,,PAK,,,FALSE
128,Economic Cooperation Organization (ECO),Türkiye,1992-02-17,,TUR,,,FALSE
238,EC - Czech and Slovak Federal Republic Interim Agreement,Belgium,1992-03-01,,BEL,,,FALSE
238,EC - Czech and Slovak Federal Republic Interim Agreement,Czech Republic,1992-03-01,,CZE,,,FALSE
238,EC - Czech and Slovak Federal Republic Interim Agreement,Denmark,1992-03-01,,DNK,,,FALSE
238,EC - Czech and Slovak Federal Republic Interim Agreement,France,1992-03-01,,FRA,,,FALSE
238,EC - Czech and Slovak Federal Republic Interim Agreement,Germany,1992-03-01,,DEU,,,FALSE
238,EC - Czech and Slovak Federal Republic Interim Agreement,Greece,1992-03-01,,GRC,,,FALSE
238,EC - Czech and Slovak Federal Republic Interim Agreement,Ireland,1992-03-01,,IRL,,,FALSE
238,EC - Czech and Slovak Federal Republic Interim Agreement,Italy,1992-03-01,,ITA,,,FALSE
238,EC - Czech and Slovak Federal Republic Interim Agreement,Luxembourg,1992-03-01,,LUX,,,FALSE
238,EC - Czech and Slovak Federal Republic Interim Agreement,Netherlands,1992-03-01,,NLD,,,FALSE
238,EC - Czech and Slovak Federal Republic Interim Agreement,Portugal,1992-03-01,,PRT,,,FALSE
238,EC - Czech and Slovak Federal Republic Interim Agreement,Slovak Republic,1992-03-01,,SVK,,,FALSE
238,EC - Czech and Slovak Federal Republic Interim Agreement,Spain,1992-03-01,,ESP,,,FALSE
238,EC - Czech and Slovak Federal Republic Interim Agreement,United Kingdom,1992-03-01,,GBR,,,FALSE
265,EC - Poland Interim Agreement of 1991,Belgium,1992-03-01,,BEL,,,FALSE
265,EC - Poland Interim Agreement of 1991,Denmark,1992-03-01,,DNK,,,FALSE
265,EC - Poland Interim Agreement of 1991,France,1992-03-01,,FRA,,,FALSE
265,EC - Poland Interim Agreement of 1991,Germany,1992-03-01,,DEU,,,FALSE
265,EC - Poland Interim Agreement of 1991,Greece,1992-03-01,,GRC,,,FALSE
265,EC - Poland Interim Agreement of 1991,Ireland,1992-03-01,,IRL,,,FALSE
265,EC - Poland Interim Agreement of 1991,Italy,1992-03-01,,ITA,,,FALSE
265,EC - Poland Interim Agreement of 1991,Luxembourg,1992-03-01,,LUX,,,FALSE
265,EC - Poland Interim Agreement of 1991,Netherlands,1992-03-01,,NLD,,,FALSE
265,EC - Poland Interim Agreement of 1991,Poland,1992-03-01,,POL,,,FALSE
265,EC - Poland Interim Agreement of 1991,Portugal,1992-03-01,,PRT,,,FALSE
265,EC - Poland Interim Agreement of 1991,Spain,1992-03-01,,ESP,,,FALSE
265,EC - Poland Interim Agreement of 1991,United Kingdom,1992-03-01,,GBR,,,FALSE
249,EC - Hungary Interim Agreement of 1991,Belgium,1992-03-01,,BEL,,,FALSE
249,EC - Hungary Interim Agreement of 1991,Denmark,1992-03-01,,DNK,,,FALSE
249,EC - Hungary Interim Agreement of 1991,France,1992-03-01,,FRA,,,FALSE
249,EC - Hungary Interim Agreement of 1991,Germany,1992-03-01,,DEU,,,FALSE
249,EC - Hungary Interim Agreement of 1991,Greece,1992-03-01,,GRC,,,FALSE
249,EC - Hungary Interim Agreement of 1991,Hungary,1992-03-01,,HUN,,,FALSE
249,EC - Hungary Interim Agreement of 1991,Ireland,1992-03-01,,IRL,,,FALSE
249,EC - Hungary Interim Agreement of 1991,Italy,1992-03-01,,ITA,,,FALSE
249,EC - Hungary Interim Agreement of 1991,Luxembourg,1992-03-01,,LUX,,,FALSE
249,EC - Hungary Interim Agreement of 1991,Netherlands,1992-03-01,,NLD,,,FALSE
249,EC - Hungary Interim Agreement of 1991,Portugal,1992-03-01,,PRT,,,FALSE
249,EC - Hungary Interim Agreement of 1991,Spain,1992-03-01,,ESP,,,FALSE
249,EC - Hungary Interim Agreement of 1991,United Kingdom,1992-03-01,,GBR,,,FALSE
129,EFTA - Türkiye,Türkiye,1992-04-01,,TUR,EFTA,EU,FALSE
129,EFTA - Türkiye,European Free Trade Association (EFTA),1992-04-01,,not found,EFTA,EU,FALSE
301,Estonia - Norway Free Trade Agreement,Estonia,1992-06-15,,EST,,,FALSE
301,Estonia - Norway Free Trade Agreement,Norway,1992-06-15,,NOR,,,FALSE
325,Latvia - Norway Free Trade Agreement,Latvia,1992-06-16,,LVA,,,FALSE
325,Latvia - Norway Free Trade Agreement,Norway,1992-06-16,,NOR,,,FALSE
328,Lithuania - Norway Free Trade Agreement,Lithuania,1992-06-16,,LTU,,,FALSE
328,Lithuania - Norway Free Trade Agreement,Norway,1992-06-16,,NOR,,,FALSE
326,Latvia - Sweden Free Trade Agreement,Latvia,1992-07-01,,LVA,,,FALSE
326,Latvia - Sweden Free Trade Agreement,Sweden,1992-07-01,,SWE,,,FALSE
287,EFTA - Czechoslovakia ,Austria,1992-07-01,,AUT,EFTA,EU,FALSE
287,EFTA - Czechoslovakia ,Finland,1992-07-01,,FIN,EFTA,EU,FALSE
287,EFTA - Czechoslovakia ,Iceland,1992-07-01,,ISL,EFTA,EU,FALSE
287,EFTA - Czechoslovakia ,Liechtenstein,1992-07-01,,LIE,EFTA,EU,FALSE
287,EFTA - Czechoslovakia ,Norway,1992-07-01,,NOR,EFTA,EU,FALSE
287,EFTA - Czechoslovakia ,Sweden,1992-07-01,,SWE,EFTA,EU,FALSE
287,EFTA - Czechoslovakia ,Switzerland,1992-07-01,,CHE,EFTA,EU,FALSE
302,Estonia - Sweden Free Trade Agreement,Estonia,1992-07-01,,EST,,,FALSE
302,Estonia - Sweden Free Trade Agreement,Sweden,1992-07-01,,SWE,,,FALSE
329,Lithuania - Sweden Free Trade Agreement,Lithuania,1992-07-01,,LTU,,,FALSE
329,Lithuania - Sweden Free Trade Agreement,Sweden,1992-07-01,,SWE,,,FALSE
294,EFTA - Slovak Republic Agreement,Slovak Republic,1992-07-01,,SVK,EFTA,EU,TRUE
294,EFTA - Slovak Republic Agreement,European Free Trade Association (EFTA),1992-07-01,,not found,EFTA,EU,TRUE
286,EFTA - Czech Republic Agreement,Austria,1992-07-01,,AUT,EFTA,EU,TRUE
286,EFTA - Czech Republic Agreement,Czech Republic,1992-07-01,,CZE,EFTA,EU,TRUE
286,EFTA - Czech Republic Agreement,Finland,1992-07-01,,FIN,EFTA,EU,TRUE
286,EFTA - Czech Republic Agreement,Iceland,1992-07-01,,ISL,EFTA,EU,TRUE
286,EFTA - Czech Republic Agreement,Liechtenstein,1992-07-01,,LIE,EFTA,EU,TRUE
286,EFTA - Czech Republic Agreement,Norway,1992-07-01,,NOR,EFTA,EU,TRUE
286,EFTA - Czech Republic Agreement,Sweden,1992-07-01,,SWE,EFTA,EU,TRUE
286,EFTA - Czech Republic Agreement,Switzerland,1992-07-01,,CHE,EFTA,EU,TRUE
307,Finland - Estonia Protocol,Estonia,1992-12-01,,EST,,,FALSE
307,Finland - Estonia Protocol,Finland,1992-12-01,,FIN,,,FALSE
229,Czech Republic - Slovak Republic Customs Union,Czech Republic,1993-01-01,,CZE,,,FALSE
229,Czech Republic - Slovak Republic Customs Union,Slovak Republic,1993-01-01,,SVK,,,FALSE
126,ASEAN Free Trade Area (AFTA),Brunei Darussalam,1993-01-01,,BRN,ASEAN,ASEAN,TRUE
126,ASEAN Free Trade Area (AFTA),Myanmar,1993-01-01,,MMR,ASEAN,ASEAN,TRUE
126,ASEAN Free Trade Area (AFTA),Cambodia,1993-01-01,,KHM,ASEAN,ASEAN,TRUE
126,ASEAN Free Trade Area (AFTA),Indonesia,1993-01-01,,IDN,ASEAN,ASEAN,TRUE
126,ASEAN Free Trade Area (AFTA),Lao People's Democratic Republic,1993-01-01,,LAO,ASEAN,ASEAN,TRUE
126,ASEAN Free Trade Area (AFTA),Malaysia,1993-01-01,,MYS,ASEAN,ASEAN,TRUE
126,ASEAN Free Trade Area (AFTA),Philippines,1993-01-01,,PHL,ASEAN,ASEAN,TRUE
126,ASEAN Free Trade Area (AFTA),Singapore,1993-01-01,,SGP,ASEAN,ASEAN,TRUE
126,ASEAN Free Trade Area (AFTA),Viet Nam,1993-01-01,,VNM,ASEAN,ASEAN,TRUE
126,ASEAN Free Trade Area (AFTA),Thailand,1993-01-01,,THA,ASEAN,ASEAN,TRUE
125,EFTA - Israel,Israel,1993-01-01,,ISR,EFTA,EFTA,TRUE
125,EFTA - Israel,European Free Trade Association (EFTA),1993-01-01,,not found,EFTA,EFTA,TRUE
830,Russian Federation - Azerbaijan,Azerbaijan,1993-02-17,,AZE,,,FALSE
830,Russian Federation - Azerbaijan,Russian Federation,1993-02-17,,RUS,,,FALSE
215,Central European Free Trade Agreement (CEFTA),Czech Republic,1993-03-01,,CZE,CEFTA,CEFTA,FALSE
215,Central European Free Trade Agreement (CEFTA),Hungary,1993-03-01,,HUN,CEFTA,CEFTA,FALSE
215,Central European Free Trade Agreement (CEFTA),Poland,1993-03-01,,POL,CEFTA,CEFTA,FALSE
215,Central European Free Trade Agreement (CEFTA),Slovak Republic,1993-03-01,,SVK,CEFTA,CEFTA,FALSE
48,Armenia - Russian Federation,Armenia,1993-03-25,,ARM,,,FALSE
48,Armenia - Russian Federation,Russian Federation,1993-03-25,,RUS,,,FALSE
861,Russian Federation - Uzbekistan,Russian Federation,1993-03-25,,RUS,,,FALSE
861,Russian Federation - Uzbekistan,Uzbekistan,1993-03-25,,UZB,,,FALSE
829,Russian Federation - Republic of Moldova,"Moldova, Republic of",1993-03-30,,MDA,,,FALSE
829,Russian Federation - Republic of Moldova,Russian Federation,1993-03-30,,RUS,,,FALSE
303,Estonia - Switzerland Free Trade Agreement,Estonia,1993-04-01,,EST,,,FALSE
303,Estonia - Switzerland Free Trade Agreement,Switzerland,1993-04-01,,CHE,,,FALSE
330,Lithuania - Switzerland Free-Trade Agreement,Lithuania,1993-04-01,,LTU,,,FALSE
330,Lithuania - Switzerland Free-Trade Agreement,Switzerland,1993-04-01,,CHE,,,FALSE
327,Latvia - Switzerland Free Trade Agreement,Latvia,1993-04-01,,LVA,,,FALSE
327,Latvia - Switzerland Free Trade Agreement,Switzerland,1993-04-01,,CHE,,,FALSE
862,Russian Federation - Turkmenistan,Russian Federation,1993-04-06,,RUS,,,FALSE
862,Russian Federation - Turkmenistan,Turkmenistan,1993-04-06,,TKM,,,FALSE
834,Russian Federation - Tajikistan,Russian Federation,1993-04-08,,RUS,,,FALSE
834,Russian Federation - Tajikistan,Tajikistan,1993-04-08,,TJK,,,FALSE
828,Russian Federation - Belarus,Belarus,1993-04-20,,BLR,,,FALSE
828,Russian Federation - Belarus,Russian Federation,1993-04-20,,RUS,,,FALSE
103,Kyrgyz Republic - Russian Federation,Kyrgyz Republic,1993-04-24,,KGZ,,,FALSE
103,Kyrgyz Republic - Russian Federation,Russian Federation,1993-04-24,,RUS,,,FALSE
413,Namibia - Zimbabwe,Namibia,1993-04-30,,NAM,,,FALSE
413,Namibia - Zimbabwe,Zimbabwe,1993-04-30,,ZWE,,,FALSE
269,EC - Romania Interim Agreement,Belgium,1993-05-01,,BEL,,,FALSE
269,EC - Romania Interim Agreement,Denmark,1993-05-01,,DNK,,,FALSE
269,EC - Romania Interim Agreement,France,1993-05-01,,FRA,,,FALSE
269,EC - Romania Interim Agreement,Germany,1993-05-01,,DEU,,,FALSE
269,EC - Romania Interim Agreement,Greece,1993-05-01,,GRC,,,FALSE
269,EC - Romania Interim Agreement,Ireland,1993-05-01,,IRL,,,FALSE
269,EC - Romania Interim Agreement,Italy,1993-05-01,,ITA,,,FALSE
269,EC - Romania Interim Agreement,Luxembourg,1993-05-01,,LUX,,,FALSE
269,EC - Romania Interim Agreement,Netherlands,1993-05-01,,NLD,,,FALSE
269,EC - Romania Interim Agreement,Portugal,1993-05-01,,PRT,,,FALSE
269,EC - Romania Interim Agreement,Romania,1993-05-01,,ROU,,,FALSE
269,EC - Romania Interim Agreement,Spain,1993-05-01,,ESP,,,FALSE
269,EC - Romania Interim Agreement,United Kingdom,1993-05-01,,GBR,,,FALSE
293,EFTA - Romania Free Trade Agreement,Austria,1993-05-01,,AUT,EFTA,EU,FALSE
293,EFTA - Romania Free Trade Agreement,Finland,1993-05-01,,FIN,EFTA,EU,FALSE
293,EFTA - Romania Free Trade Agreement,Iceland,1993-05-01,,ISL,EFTA,EU,FALSE
293,EFTA - Romania Free Trade Agreement,Liechtenstein,1993-05-01,,LIE,EFTA,EU,FALSE
293,EFTA - Romania Free Trade Agreement,Norway,1993-05-01,,NOR,EFTA,EU,FALSE
293,EFTA - Romania Free Trade Agreement,Romania,1993-05-01,,ROU,EFTA,EU,FALSE
293,EFTA - Romania Free Trade Agreement,Sweden,1993-05-01,,SWE,EFTA,EU,FALSE
293,EFTA - Romania Free Trade Agreement,Switzerland,1993-05-01,,CHE,EFTA,EU,FALSE
832,Russian Federation - Kazakhstan,Kazakhstan,1993-06-07,,KAZ,,,FALSE
832,Russian Federation - Kazakhstan,Russian Federation,1993-06-07,,RUS,,,FALSE
311,Finland - Lithuania Protocol,Finland,1993-07-01,,FIN,,,FALSE
311,Finland - Lithuania Protocol,Lithuania,1993-07-01,,LTU,,,FALSE
310,Finland - Latvia Protocol,Finland,1993-07-01,,FIN,,,FALSE
310,Finland - Latvia Protocol,Latvia,1993-07-01,,LVA,,,FALSE
115,Faeroe Islands - Norway,Faeroe Islands,1993-07-01,,FRO,,,FALSE
115,Faeroe Islands - Norway,Norway,1993-07-01,,NOR,,,FALSE
285,EFTA - Bulgaria,Austria,1993-07-01,,AUT,EFTA,EFTA,TRUE
285,EFTA - Bulgaria,Bulgaria,1993-07-01,,BGR,EFTA,EFTA,TRUE
285,EFTA - Bulgaria,Finland,1993-07-01,,FIN,EFTA,EFTA,TRUE
285,EFTA - Bulgaria,Iceland,1993-07-01,,ISL,EFTA,EFTA,TRUE
285,EFTA - Bulgaria,Liechtenstein,1993-07-01,,LIE,EFTA,EFTA,TRUE
285,EFTA - Bulgaria,Norway,1993-07-01,,NOR,EFTA,EFTA,TRUE
285,EFTA - Bulgaria,Sweden,1993-07-01,,SWE,EFTA,EFTA,TRUE
285,EFTA - Bulgaria,Switzerland,1993-07-01,,CHE,EFTA,EFTA,TRUE
117,Faeroe Islands - Iceland,Faeroe Islands,1993-07-01,,FRO,,,FALSE
117,Faeroe Islands - Iceland,Iceland,1993-07-01,,ISL,,,FALSE
272,EC - Slovenia Cooperation Agreement,Belgium,1993-07-19,,BEL,,,FALSE
272,EC - Slovenia Cooperation Agreement,Denmark,1993-07-19,,DNK,,,FALSE
272,EC - Slovenia Cooperation Agreement,France,1993-07-19,,FRA,,,FALSE
272,EC - Slovenia Cooperation Agreement,Germany,1993-07-19,,DEU,,,FALSE
272,EC - Slovenia Cooperation Agreement,Greece,1993-07-19,,GRC,,,FALSE
272,EC - Slovenia Cooperation Agreement,Ireland,1993-07-19,,IRL,,,FALSE
272,EC - Slovenia Cooperation Agreement,Italy,1993-07-19,,ITA,,,FALSE
272,EC - Slovenia Cooperation Agreement,Luxembourg,1993-07-19,,LUX,,,FALSE
272,EC - Slovenia Cooperation Agreement,Netherlands,1993-07-19,,NLD,,,FALSE
272,EC - Slovenia Cooperation Agreement,Portugal,1993-07-19,,PRT,,,FALSE
272,EC - Slovenia Cooperation Agreement,Slovenia,1993-07-19,,SVN,,,FALSE
272,EC - Slovenia Cooperation Agreement,Spain,1993-07-19,,ESP,,,FALSE
272,EC - Slovenia Cooperation Agreement,United Kingdom,1993-07-19,,GBR,,,FALSE
289,EFTA - Hungary Agreement,Austria,1993-10-01,,AUT,EFTA,EFTA,TRUE
289,EFTA - Hungary Agreement,Finland,1993-10-01,,FIN,EFTA,EFTA,TRUE
289,EFTA - Hungary Agreement,Hungary,1993-10-01,,HUN,EFTA,EFTA,TRUE
289,EFTA - Hungary Agreement,Iceland,1993-10-01,,ISL,EFTA,EFTA,TRUE
289,EFTA - Hungary Agreement,Liechtenstein,1993-10-01,,LIE,EFTA,EFTA,TRUE
289,EFTA - Hungary Agreement,Norway,1993-10-01,,NOR,EFTA,EFTA,TRUE
289,EFTA - Hungary Agreement,Sweden,1993-10-01,,SWE,EFTA,EFTA,TRUE
289,EFTA - Hungary Agreement,Switzerland,1993-10-01,,CHE,EFTA,EFTA,TRUE
292,EFTA - Poland Agreement,Austria,1993-11-15,,AUT,EFTA,EFTA,TRUE
292,EFTA - Poland Agreement,Finland,1993-11-15,,FIN,EFTA,EFTA,TRUE
292,EFTA - Poland Agreement,Iceland,1993-11-15,,ISL,EFTA,EFTA,TRUE
292,EFTA - Poland Agreement,Liechtenstein,1993-11-15,,LIE,EFTA,EFTA,TRUE
292,EFTA - Poland Agreement,Norway,1993-11-15,,NOR,EFTA,EFTA,TRUE
292,EFTA - Poland Agreement,Poland,1993-11-15,,POL,EFTA,EFTA,TRUE
292,EFTA - Poland Agreement,Sweden,1993-11-15,,SWE,EFTA,EFTA,TRUE
292,EFTA - Poland Agreement,Switzerland,1993-11-15,,CHE,EFTA,EFTA,TRUE
236,EC - Bulgaria Interim Agreement,Belgium,1993-12-31,,BEL,,,FALSE
236,EC - Bulgaria Interim Agreement,Bulgaria,1993-12-31,,BGR,,,FALSE
236,EC - Bulgaria Interim Agreement,Denmark,1993-12-31,,DNK,,,FALSE
236,EC - Bulgaria Interim Agreement,France,1993-12-31,,FRA,,,FALSE
236,EC - Bulgaria Interim Agreement,Germany,1993-12-31,,DEU,,,FALSE
236,EC - Bulgaria Interim Agreement,Greece,1993-12-31,,GRC,,,FALSE
236,EC - Bulgaria Interim Agreement,Ireland,1993-12-31,,IRL,,,FALSE
236,EC - Bulgaria Interim Agreement,Italy,1993-12-31,,ITA,,,FALSE
236,EC - Bulgaria Interim Agreement,Luxembourg,1993-12-31,,LUX,,,FALSE
236,EC - Bulgaria Interim Agreement,Netherlands,1993-12-31,,NLD,,,FALSE
236,EC - Bulgaria Interim Agreement,Portugal,1993-12-31,,PRT,,,FALSE
236,EC - Bulgaria Interim Agreement,Spain,1993-12-31,,ESP,,,FALSE
236,EC - Bulgaria Interim Agreement,United Kingdom,1993-12-31,,GBR,,,FALSE
230,Czech Republic - Slovenia,Czech Republic,1994-01-01,,CZE,,,FALSE
230,Czech Republic - Slovenia,Slovenia,1994-01-01,,SVN,,,FALSE
122,North American Free Trade Agreement (NAFTA),Canada,1994-01-01,,CAN,NAFTA,NAFTA,TRUE
122,North American Free Trade Agreement (NAFTA),Mexico,1994-01-01,,MEX,NAFTA,NAFTA,TRUE
122,North American Free Trade Agreement (NAFTA),United States of America,1994-01-01,,USA,NAFTA,NAFTA,TRUE
351,Slovak Republic - Slovenia Free Trade Agreement,Slovak Republic,1994-01-01,,SVK,,,FALSE
351,Slovak Republic - Slovenia Free Trade Agreement,Slovenia,1994-01-01,,SVN,,,FALSE
98,Melanesian Spearhead Group (MSG),Solomon Islands,1994-01-01,,SLB,,,FALSE
98,Melanesian Spearhead Group (MSG),Fiji,1994-01-01,,FJI,,,FALSE
98,Melanesian Spearhead Group (MSG),Vanuatu,1994-01-01,,VUT,,,FALSE
98,Melanesian Spearhead Group (MSG),Papua New Guinea,1994-01-01,,PNG,,,FALSE
264,EC - Poland Europe Agreement ,Austria,1994-02-01,,AUT,,,FALSE
264,EC - Poland Europe Agreement ,Belgium,1994-02-01,,BEL,,,FALSE
264,EC - Poland Europe Agreement ,Denmark,1994-02-01,,DNK,,,FALSE
264,EC - Poland Europe Agreement ,Finland,1994-02-01,,FIN,,,FALSE
264,EC - Poland Europe Agreement ,France,1994-02-01,,FRA,,,FALSE
264,EC - Poland Europe Agreement ,Germany,1994-02-01,,DEU,,,FALSE
264,EC - Poland Europe Agreement ,Greece,1994-02-01,,GRC,,,FALSE
264,EC - Poland Europe Agreement ,Ireland,1994-02-01,,IRL,,,FALSE
264,EC - Poland Europe Agreement ,Italy,1994-02-01,,ITA,,,FALSE
264,EC - Poland Europe Agreement ,Luxembourg,1994-02-01,,LUX,,,FALSE
264,EC - Poland Europe Agreement ,Netherlands,1994-02-01,,NLD,,,FALSE
264,EC - Poland Europe Agreement ,Poland,1994-02-01,,POL,,,FALSE
264,EC - Poland Europe Agreement ,Portugal,1994-02-01,,PRT,,,FALSE
264,EC - Poland Europe Agreement ,Spain,1994-02-01,,ESP,,,FALSE
264,EC - Poland Europe Agreement ,Sweden,1994-02-01,,SWE,,,FALSE
264,EC - Poland Europe Agreement ,United Kingdom,1994-02-01,,GBR,,,FALSE
248,EC - Hungary Europe Agreement,Belgium,1994-02-01,,BEL,,,FALSE
248,EC - Hungary Europe Agreement,Denmark,1994-02-01,,DNK,,,FALSE
248,EC - Hungary Europe Agreement,France,1994-02-01,,FRA,,,FALSE
248,EC - Hungary Europe Agreement,Germany,1994-02-01,,DEU,,,FALSE
248,EC - Hungary Europe Agreement,Greece,1994-02-01,,GRC,,,FALSE
248,EC - Hungary Europe Agreement,Hungary,1994-02-01,,HUN,,,FALSE
248,EC - Hungary Europe Agreement,Ireland,1994-02-01,,IRL,,,FALSE
248,EC - Hungary Europe Agreement,Italy,1994-02-01,,ITA,,,FALSE
248,EC - Hungary Europe Agreement,Luxembourg,1994-02-01,,LUX,,,FALSE
248,EC - Hungary Europe Agreement,Netherlands,1994-02-01,,NLD,,,FALSE
248,EC - Hungary Europe Agreement,Portugal,1994-02-01,,PRT,,,FALSE
248,EC - Hungary Europe Agreement,Spain,1994-02-01,,ESP,,,FALSE
248,EC - Hungary Europe Agreement,United Kingdom,1994-02-01,,GBR,,,FALSE
580,Ukraine - Russian Federation,Russian Federation,1994-02-21,,RUS,,,FALSE
580,Ukraine - Russian Federation,Ukraine,1994-02-21,,UKR,,,FALSE
300,Estonia - Latvia - Lithuania,Estonia,1994-04-01,,EST,,,FALSE
300,Estonia - Latvia - Lithuania,Latvia,1994-04-01,,LVA,,,FALSE
300,Estonia - Latvia - Lithuania,Lithuania,1994-04-01,,LTU,,,FALSE
85,Georgia - Russian Federation,Georgia,1994-05-10,,GEO,,,FALSE
85,Georgia - Russian Federation,Russian Federation,1994-05-10,,RUS,,,FALSE
121,Common Market for Eastern and Southern Africa (COMESA),Lesotho,1994-12-08,1997-12-31,LSO,,,FALSE
121,Common Market for Eastern and Southern Africa (COMESA),Libya,2006-01-01,,LBY,,,FALSE
121,Common Market for Eastern and Southern Africa (COMESA),Egypt,1999-02-17,,EGY,,,FALSE
121,Common Market for Eastern and Southern Africa (COMESA),Tanzania,1994-12-08,2000-12-31,TZA,,,FALSE
121,Common Market for Eastern and Southern Africa (COMESA),Angola,1994-12-08,,AGO,,,FALSE
121,Common Market for Eastern and Southern Africa (COMESA),Burundi,1994-12-08,,BDI,,,FALSE
121,Common Market for Eastern and Southern Africa (COMESA),Comoros,1994-12-08,,COM,,,FALSE
121,Common Market for Eastern and Southern Africa (COMESA),Democratic Republic of the Congo,1994-12-08,,COD,,,FALSE
121,Common Market for Eastern and Southern Africa (COMESA),Ethiopia,1994-12-08,,ETH,,,FALSE
121,Common Market for Eastern and Southern Africa (COMESA),Eritrea,1994-12-08,,ERI,,,FALSE
121,Common Market for Eastern and Southern Africa (COMESA),Kenya,1994-12-08,,KEN,,,FALSE
121,Common Market for Eastern and Southern Africa (COMESA),Malawi,1994-12-08,,MWI,,,FALSE
121,Common Market for Eastern and Southern Africa (COMESA),Mauritius,1994-12-08,,MUS,,,FALSE
121,Common Market for Eastern and Southern Africa (COMESA),Rwanda,1994-12-08,,RWA,,,FALSE
121,Common Market for Eastern and Southern Africa (COMESA),Zimbabwe,1994-12-08,,ZWE,,,FALSE
121,Common Market for Eastern and Southern Africa (COMESA),Sudan,1994-12-08,,SDN,,,FALSE
121,Common Market for Eastern and Southern Africa (COMESA),Eswatini,1994-12-08,,SWZ,,,FALSE
121,Common Market for Eastern and Southern Africa (COMESA),Uganda,1994-12-08,,UGA,,,FALSE
121,Common Market for Eastern and Southern Africa (COMESA),Zambia,1994-12-08,,ZMB,,,FALSE
99,Commonwealth of Independent States (CIS),Azerbaijan,1996-12-18,,AZE,,,FALSE
99,Commonwealth of Independent States (CIS),Armenia,1994-12-30,2012-10-17,ARM,,,FALSE
99,Commonwealth of Independent States (CIS),Belarus,1994-12-30,2012-09-20,BLR,,,FALSE
99,Commonwealth of Independent States (CIS),Kazakhstan,1994-12-30,2012-12-08,KAZ,,,FALSE
99,Commonwealth of Independent States (CIS),Kyrgyz Republic,1995-12-28,2013-12-13,KGZ,,,FALSE
99,Commonwealth of Independent States (CIS),"Moldova, Republic of",1994-12-30,2012-12-09,MDA,,,FALSE
99,Commonwealth of Independent States (CIS),Russian Federation,1994-12-30,2012-09-20,RUS,,,FALSE
99,Commonwealth of Independent States (CIS),Tajikistan,1997-05-07,2015-12-24,TJK,,,FALSE
99,Commonwealth of Independent States (CIS),Ukraine,1994-12-30,2012-09-20,UKR,,,FALSE
99,Commonwealth of Independent States (CIS),Georgia,1994-12-30,,GEO,,,FALSE
99,Commonwealth of Independent States (CIS),Uzbekistan,1994-12-30,,UZB,,,FALSE
350,Slovak Republic - Romania Free Trade Agreement,Romania,1995-01-01,,ROU,,,FALSE
350,Slovak Republic - Romania Free Trade Agreement,Slovak Republic,1995-01-01,,SVK,,,FALSE
228,Czech Republic - Romania Free Trade Agreement,Czech Republic,1995-01-01,,CZE,,,FALSE
228,Czech Republic - Romania Free Trade Agreement,Romania,1995-01-01,,ROU,,,FALSE
20,Costa Rica - Mexico,Costa Rica,1995-01-01,,CRI,,,FALSE
20,Costa Rica - Mexico,Mexico,1995-01-01,,MEX,,,FALSE
123,EC (15) Enlargement,United Kingdom,1995-01-01,2020-12-31,GBR,,,FALSE
123,EC (15) Enlargement,Austria,1995-01-01,,AUT,,,FALSE
123,EC (15) Enlargement,Belgium,1995-01-01,,BEL,,,FALSE
123,EC (15) Enlargement,Denmark,1995-01-01,,DNK,,,FALSE
123,EC (15) Enlargement,Finland,1995-01-01,,FIN,,,FALSE
123,EC (15) Enlargement,France,1995-01-01,,FRA,,,FALSE
123,EC (15) Enlargement,Germany,1995-01-01,,DEU,,,FALSE
123,EC (15) Enlargement,Greece,1995-01-01,,GRC,,,FALSE
123,EC (15) Enlargement,Ireland,1995-01-01,,IRL,,,FALSE
123,EC (15) Enlargement,Italy,1995-01-01,,ITA,,,FALSE
123,EC (15) Enlargement,Luxembourg,1995-01-01,,LUX,,,FALSE
123,EC (15) Enlargement,Netherlands,1995-01-01,,NLD,,,FALSE
123,EC (15) Enlargement,Portugal,1995-01-01,,PRT,,,FALSE
123,EC (15) Enlargement,Spain,1995-01-01,,ESP,,,FALSE
123,EC (15) Enlargement,Sweden,1995-01-01,,SWE,,,FALSE
343,Romania - Moldova,"Moldova, Republic of",1995-01-01,,MDA,,,FALSE
343,Romania - Moldova,Romania,1995-01-01,,ROU,,,FALSE
649,Colombia - Mexico,Colombia,1995-01-01,,COL,,,FALSE
649,Colombia - Mexico,Mexico,1995-01-01,,MEX,,,FALSE
254,EC - Latvia Agreement,Belgium,1995-01-01,,BEL,,,FALSE
254,EC - Latvia Agreement,Denmark,1995-01-01,,DNK,,,FALSE
254,EC - Latvia Agreement,France,1995-01-01,,FRA,,,FALSE
254,EC - Latvia Agreement,Germany,1995-01-01,,DEU,,,FALSE
254,EC - Latvia Agreement,Greece,1995-01-01,,GRC,,,FALSE
254,EC - Latvia Agreement,Ireland,1995-01-01,,IRL,,,FALSE
254,EC - Latvia Agreement,Italy,1995-01-01,,ITA,,,FALSE
